11,1906,50000,2968,36,105,2,204,106,1,0,,,,
11,1906,50000,2968,36,105,2,204,106,0,0,,,,
12,1951,19295,1147,7,30,6,42,0,0,0,,,,
12,1951,19295,1147,7,30,6,42,0,0,1,,,,
12,1951,19295,1147,7,30,6,42,0,1,0,,,,
12,1951,19295,1147,7,30,6,42,0,1,1,,,,
0,1935,22600,1380,26,33,0,108,57,0,1,,,,
0,1945,22600,1380,26,33,0,108,57,0,1,,,,
0,1955,22600,1380,26,33,0,108,57,0,1,,,,
0,1965,22600,1380,26,33,0,108,57,0,1,,,,
0,1975,22600,1380,26,33,0,108,57,0,1,,,,
0,1985,22600,1380,26,33,0,108,57,0,1,,,,
0,1995,22600,1380,26,33,0,108,57,0,1,,,,
0,2005,22600,1380,26,33,0,108,57,0,1,,,,
0,1915,22600,1380,26,33,0,108,57,0,1,,,,
0,1905,22600,1380,26,33,0,108,57,0,1,,,,
0,1895,22600,1380,26,33,0,108,57,0,1,,,,
0,1885,22600,1380,26,33,0,108,57,0,1,,,,
0,1875,22600,1380,26,33,0,108,57,0,1,,,,
0,1865,22600,1380,26,33,0,108,57,0,1,,,,
0,1855,22600,1380,26,33,0,108,57,0,1,,,,
0,1845,22600,1380,26,33,0,108,57,0,1,,,,
0,1925,27600,1380,26,33,0,108,57,0,1,,,,
0,1925,32600,1380,26,33,0,108,57,0,1,,,,
0,1925,37600,1380,26,33,0,108,57,0,1,,,,
0,1925,42600,1380,26,33,0,108,57,0,1,,,,
0,1925,21100,1380,26,33,0,108,57,0,1,,,,
0,1925,19600,1380,26,33,0,108,57,0,1,,,,
0,1925,18100,1380,26,33,0,108,57,0,1,,,,
0,1925,16600,1380,26,33,0,108,57,0,1,,,,
0,1925,22600,1730,26,33,0,108,57,0,1,,,,
0,1925,22600,2080,26,33,0,108,57,0,1,,,,
0,1925,22600,2430,26,33,0,108,57,0,1,,,,
0,1925,22600,2780,26,33,0,108,57,0,1,,,,
0,1925,22600,1360,26,33,0,108,57,0,1,,,,
0,1925,22600,1340,26,33,0,108,57,0,1,,,,
0,1925,22600,1320,26,33,0,108,57,0,1,,,,
0,1925,22600,1300,26,33,0,108,57,0,1,,,,
0,1925,23730,1449,26,33,0,108,57,0,1,,,,
0,1925,24860,1518,26,33,0,108,57,0,1,,,,
0,1925,25989,1586,26,33,0,108,57,0,1,,,,
0,1925,27120,1656,26,33,0,108,57,0,1,,,,
0,1925,28250,1725,26,33,0,108,57,0,1,,,,
0,1925,29380,1794,26,33,0,108,57,0,1,,,,
0,1925,30510,1863,26,33,0,108,57,0,1,,,,
0,1925,31639,1931,26,33,0,108,57,0,1,,,,
0,1925,21470,1311,26,33,0,108,57,0,1,,,,
0,1925,20340,1242,26,33,0,108,57,0,1,,,,
0,1925,19210,1173,26,33,0,108,57,0,1,,,,
0,1925,18080,1104,26,33,0,108,57,0,1,,,,
0,1925,16950,1035,26,33,0,108,57,0,1,,,,
0,1925,15819,965,26,33,0,108,57,0,1,,,,
0,1925,14689,896,26,33,0,108,57,0,1,,,,
0,1925,13560,828,26,33,0,108,57,0,1,,,,
0,1925,22600,1380,27,34,0,108,57,0,1,,,,
0,1925,22600,1380,28,36,0,108,57,0,1,,,,
0,1925,22600,1380,29,37,0,108,57,0,1,,,,
0,1925,22600,1380,31,39,0,108,57,0,1,,,,
0,1925,22600,1380,32,41,0,108,57,0,1,,,,
0,1925,22600,1380,33,42,0,108,57,0,1,,,,
0,1925,22600,1380,35,44,0,108,57,0,1,,,,
0,1925,22600,1380,36,46,0,108,57,0,1,,,,
0,1925,22600,1380,37,47,0,108,57,0,1,,,,
0,1925,22600,1380,39,49,0,108,57,0,1,,,,
0,1925,22600,1380,40,51,0,108,57,0,1,,,,
0,1925,22600,1380,41,52,0,108,57,0,1,,,,
0,1925,22600,1380,42,54,0,108,57,0,1,,,,
0,1925,22600,1380,44,56,0,108,57,0,1,,,,
0,1925,22600,1380,45,57,0,108,57,0,1,,,,
0,1925,22600,1380,46,59,0,108,57,0,1,,,,
0,1925,22600,1380,24,31,0,108,57,0,1,,,,
0,1925,22600,1380,23,29,0,108,57,0,1,,,,
0,1925,22600,1380,22,28,0,108,57,0,1,,,,
0,1925,22600,1380,20,26,0,108,57,0,1,,,,
0,1925,22600,1380,19,24,0,108,57,0,1,,,,
0,1925,22600,1380,18,23,0,108,57,0,1,,,,
0,1925,22600,1380,16,21,0,108,57,0,1,,,,
0,1925,22600,1380,15,19,0,108,57,0,1,,,,
0,1925,22600,1380,14,18,0,108,57,0,1,,,,
0,1925,22600,1380,13,16,0,108,57,0,1,,,,
0,1925,22600,1380,11,14,0,108,57,0,1,,,,
0,1925,22600,1380,10,13,0,108,57,0,1,,,,
0,1925,22600,1380,9,11,0,108,57,0,1,,,,
0,1925,22600,1380,7,9,0,108,57,0,1,,,,
0,1925,22600,1380,6,8,0,108,57,0,1,,,,
0,1925,22600,1380,5,6,0,108,57,0,1,,,,
0,1925,22600,1380,26,33,0,128,57,0,1,,,,
0,1925,22600,1380,26,33,0,148,57,0,1,,,,
0,1925,22600,1380,26,33,0,168,57,0,1,,,,
0,1925,22600,1380,26,33,0,188,57,0,1,,,,
0,1925,22600,1380,26,33,0,103,57,0,1,,,,
0,1925,22600,1380,26,33,0,98,57,0,1,,,,
0,1925,22600,1380,26,33,0,93,57,0,1,,,,
0,1925,22600,1380,26,33,0,88,57,0,1,,,,
0,1925,22600,1380,26,33,0,108,62,0,1,,,,
0,1925,22600,1380,26,33,0,108,67,0,1,,,,
0,1925,22600,1380,26,33,0,108,72,0,1,,,,
0,1925,22600,1380,26,33,0,108,77,0,1,,,,
0,1925,22600,1380,26,33,0,108,52,0,1,,,,
0,1925,22600,1380,26,33,0,108,47,0,1,,,,
0,1925,22600,1380,26,33,0,108,42,0,1,,,,
0,1925,22600,1380,26,33,0,108,37,0,1,,,,
0,1925,22600,1380,26,33,0,128,62,0,1,,,,
0,1925,22600,1380,26,33,0,128,62,0,1,,,,
0,1925,22600,1380,26,33,0,128,62,0,1,,,,
0,1925,22600,1380,26,33,0,128,62,0,1,,,,
0,1925,22600,1380,26,33,0,128,62,0,1,,,,
0,1925,22600,1380,26,33,0,128,62,0,1,,,,
0,1925,22600,1380,26,33,0,128,62,0,1,,,,
0,1925,22600,1380,26,33,0,128,62,0,1,,,,
0,1925,22600,1380,26,33,0,128,62,0,1,,,,
0,1925,22600,1380,26,33,0,128,62,0,1,,,,
0,1925,22600,1380,26,33,0,128,62,0,1,,,,
0,1925,22600,1380,26,33,0,128,62,0,1,,,,
0,1925,22600,1380,26,33,0,128,62,0,1,,,,
0,1925,22600,1380,26,33,0,128,62,0,1,,,,
0,1925,22600,1380,26,33,0,128,62,0,1,,,,
0,1925,22600,1380,26,33,0,128,62,0,1,,,,
0,1925,22600,1380,26,33,0,128,62,0,1,,,,
0,1925,22600,1380,26,33,0,128,62,0,1,,,,
0,1925,22600,1380,26,33,0,128,62,0,1,,,,
0,1925,22600,1380,26,33,0,128,62,0,1,,,,
0,1925,22600,1380,26,33,0,128,62,0,1,,,,
0,1925,22600,1380,26,33,0,128,62,0,1,,,,
0,1925,22600,1380,26,33,0,128,62,0,1,,,,
0,1925,22600,1380,26,33,0,128,62,0,1,,,,
0,1925,22600,1380,26,33,0,103,52,0,1,,,,
0,1925,22600,1380,26,33,0,98,47,0,1,,,,
0,1925,22600,1380,26,33,0,93,42,0,1,,,,
0,1925,22600,1380,26,33,0,88,37,0,1,,,,
0,1925,22600,1380,26,33,0,83,32,0,1,,,,
0,1925,22600,1380,26,33,0,78,27,0,1,,,,
0,1925,22600,1380,26,33,0,73,22,0,1,,,,
0,1925,22600,1380,26,33,0,68,17,0,1,,,,
0,1935,22600,1380,26,33,0,108,57,0,0,,,,
0,1925,22600,1380,26,33,0,108,57,0,1,,,,
0,1925,22600,1380,26,33,0,108,57,1,0,,,,
0,1925,22600,1380,26,33,0,108,57,1,1,,,,
0,1945,22600,1380,26,33,0,108,57,0,0,,,,
0,1925,22600,1380,26,33,0,108,57,0,1,,,,
0,1925,22600,1380,26,33,0,108,57,1,0,,,,
0,1925,22600,1380,26,33,0,108,57,1,1,,,,
0,1955,22600,1380,26,33,0,108,57,0,0,,,,
0,1925,22600,1380,26,33,0,108,57,0,1,,,,
0,1925,22600,1380,26,33,0,108,57,1,0,,,,
0,1925,22600,1380,26,33,0,108,57,1,1,,,,
0,1965,22600,1380,26,33,0,108,57,0,0,,,,
0,1925,22600,1380,26,33,0,108,57,0,1,,,,
0,1925,22600,1380,26,33,0,108,57,1,0,,,,
0,1925,22600,1380,26,33,0,108,57,1,1,,,,
0,1915,22600,1380,26,33,0,108,57,0,0,,,,
0,1925,22600,1380,26,33,0,108,57,0,1,,,,
0,1925,22600,1380,26,33,0,108,57,1,0,,,,
0,1925,22600,1380,26,33,0,108,57,1,1,,,,
0,1905,22600,1380,26,33,0,108,57,0,0,,,,
0,1925,22600,1380,26,33,0,108,57,0,1,,,,
0,1925,22600,1380,26,33,0,108,57,1,0,,,,
0,1925,22600,1380,26,33,0,108,57,1,1,,,,
0,1895,22600,1380,26,33,0,108,57,0,0,,,,
0,1925,22600,1380,26,33,0,108,57,0,1,,,,
0,1925,22600,1380,26,33,0,108,57,1,0,,,,
0,1925,22600,1380,26,33,0,108,57,1,1,,,,
2,1961,22000,1200,17,55,1,38,1,0,0,,,,
2,1971,22000,1200,17,55,1,38,1,0,0,,,,
2,1981,22000,1200,17,55,1,38,1,0,0,,,,
2,1991,22000,1200,17,55,1,38,1,0,0,,,,
2,2001,22000,1200,17,55,1,38,1,0,0,,,,
2,2011,22000,1200,17,55,1,38,1,0,0,,,,
2,2021,22000,1200,17,55,1,38,1,0,0,,,,
2,2031,22000,1200,17,55,1,38,1,0,0,,,,
2,1941,22000,1200,17,55,1,38,1,0,0,,,,
2,1931,22000,1200,17,55,1,38,1,0,0,,,,
2,1921,22000,1200,17,55,1,38,1,0,0,,,,
2,1911,22000,1200,17,55,1,38,1,0,0,,,,
2,1901,22000,1200,17,55,1,38,1,0,0,,,,
2,1891,22000,1200,17,55,1,38,1,0,0,,,,
2,1881,22000,1200,17,55,1,38,1,0,0,,,,
2,1871,22000,1200,17,55,1,38,1,0,0,,,,
2,1951,27000,1200,17,55,1,38,1,0,0,,,,
2,1951,32000,1200,17,55,1,38,1,0,0,,,,
2,1951,37000,1200,17,55,1,38,1,0,0,,,,
2,1951,42000,1200,17,55,1,38,1,0,0,,,,
2,1951,20500,1200,17,55,1,38,1,0,0,,,,
2,1951,19000,1200,17,55,1,38,1,0,0,,,,
2,1951,17500,1200,17,55,1,38,1,0,0,,,,
2,1951,16000,1200,17,55,1,38,1,0,0,,,,
2,1951,22000,1550,17,55,1,38,1,0,0,,,,
2,1951,22000,1900,17,55,1,38,1,0,0,,,,
2,1951,22000,2250,17,55,1,38,1,0,0,,,,
2,1951,22000,2600,17,55,1,38,1,0,0,,,,
2,1951,22000,1180,17,55,1,38,1,0,0,,,,
2,1951,22000,1160,17,55,1,38,1,0,0,,,,
2,1951,22000,1140,17,55,1,38,1,0,0,,,,
2,1951,22000,1120,17,55,1,38,1,0,0,,,,
2,1951,23100,1260,17,55,1,38,1,0,0,,,,
2,1951,24200,1320,17,55,1,38,1,0,0,,,,
2,1951,25299,1380,17,55,1,38,1,0,0,,,,
2,1951,26400,1440,17,55,1,38,1,0,0,,,,
2,1951,27500,1500,17,55,1,38,1,0,0,,,,
2,1951,28600,1560,17,55,1,38,1,0,0,,,,
2,1951,29700,1620,17,55,1,38,1,0,0,,,,
2,1951,30799,1680,17,55,1,38,1,0,0,,,,
2,1951,20900,1140,17,55,1,38,1,0,0,,,,
2,1951,19800,1080,17,55,1,38,1,0,0,,,,
2,1951,18700,1020,17,55,1,38,1,0,0,,,,
2,1951,17600,960,17,55,1,38,1,0,0,,,,
2,1951,16500,900,17,55,1,38,1,0,0,,,,
2,1951,15399,840,17,55,1,38,1,0,0,,,,
2,1951,14299,779,17,55,1,38,1,0,0,,,,
2,1951,13200,720,17,55,1,38,1,0,0,,,,
2,1951,22000,1200,17,57,1,38,1,0,0,,,,
2,1951,22000,1200,18,60,1,38,1,0,0,,,,
2,1951,22000,1200,19,63,1,38,1,0,0,,,,
2,1951,22000,1200,20,66,1,38,1,0,0,,,,
2,1951,22000,1200,21,68,1,38,1,0,0,,,,
2,1951,22000,1200,22,71,1,38,1,0,0,,,,
2,1951,22000,1200,22,74,1,38,1,0,0,,,,
2,1951,22000,1200,23,77,1,38,1,0,0,,,,
2,1951,22000,1200,24,79,1,38,1,0,0,,,,
2,1951,22000,1200,25,82,1,38,1,0,0,,,,
2,1951,22000,1200,26,85,1,38,1,0,0,,,,
2,1951,22000,1200,27,88,1,38,1,0,0,,,,
2,1951,22000,1200,28,90,1,38,1,0,0,,,,
2,1951,22000,1200,28,93,1,38,1,0,0,,,,
2,1951,22000,1200,29,96,1,38,1,0,0,,,,
2,1951,22000,1200,30,99,1,38,1,0,0,,,,
2,1951,22000,1200,16,52,1,38,1,0,0,,,,
2,1951,22000,1200,15,49,1,38,1,0,0,,,,
2,1951,22000,1200,14,46,1,38,1,0,0,,,,
2,1951,22000,1200,13,44,1,38,1,0,0,,,,
2,1951,22000,1200,12,41,1,38,1,0,0,,,,
2,1951,22000,1200,11,38,1,38,1,0,0,,,,
2,1951,22000,1200,11,35,1,38,1,0,0,,,,
2,1951,22000,1200,10,33,1,38,1,0,0,,,,
2,1951,22000,1200,9,30,1,38,1,0,0,,,,
2,1951,22000,1200,8,27,1,38,1,0,0,,,,
2,1951,22000,1200,7,24,1,38,1,0,0,,,,
2,1951,22000,1200,6,21,1,38,1,0,0,,,,
2,1951,22000,1200,5,19,1,38,1,0,0,,,,
2,1951,22000,1200,5,16,1,38,1,0,0,,,,
2,1951,22000,1200,4,13,1,38,1,0,0,,,,
2,1951,22000,1200,3,10,1,38,1,0,0,,,,
2,1951,22000,1200,17,55,1,58,1,0,0,,,,
2,1951,22000,1200,17,55,1,78,1,0,0,,,,
2,1951,22000,1200,17,55,1,98,1,0,0,,,,
2,1951,22000,1200,17,55,1,118,1,0,0,,,,
2,1951,22000,1200,17,55,1,33,1,0,0,,,,
2,1951,22000,1200,17,55,1,28,1,0,0,,,,
2,1951,22000,1200,17,55,1,23,1,0,0,,,,
2,1951,22000,1200,17,55,1,18,1,0,0,,,,
2,1951,22000,1200,17,55,1,38,6,0,0,,,,
2,1951,22000,1200,17,55,1,38,11,0,0,,,,
2,1951,22000,1200,17,55,1,38,16,0,0,,,,
2,1951,22000,1200,17,55,1,38,21,0,0,,,,
2,1951,22000,1200,17,55,1,38,31,0,0,,,,
2,1951,22000,1200,17,55,1,38,36,0,0,,,,
2,1951,22000,1200,17,55,1,38,41,0,0,,,,
2,1951,22000,1200,17,55,1,38,46,0,0,,,,
2,1951,22000,1200,17,55,1,58,6,0,0,,,,
2,1951,22000,1200,17,55,1,58,6,0,0,,,,
2,1951,22000,1200,17,55,1,58,6,0,0,,,,
2,1951,22000,1200,17,55,1,58,6,0,0,,,,
2,1951,22000,1200,17,55,1,58,6,0,0,,,,
2,1951,22000,1200,17,55,1,58,6,0,0,,,,
2,1951,22000,1200,17,55,1,58,6,0,0,,,,
2,1951,22000,1200,17,55,1,58,6,0,0,,,,
2,1951,22000,1200,17,55,1,58,6,0,0,,,,
2,1951,22000,1200,17,55,1,58,6,0,0,,,,
2,1951,22000,1200,17,55,1,58,6,0,0,,,,
2,1951,22000,1200,17,55,1,58,6,0,0,,,,
2,1951,22000,1200,17,55,1,58,6,0,0,,,,
2,1951,22000,1200,17,55,1,58,6,0,0,,,,
2,1951,22000,1200,17,55,1,58,6,0,0,,,,
2,1951,22000,1200,17,55,1,58,6,0,0,,,,
2,1951,22000,1200,17,55,1,58,6,0,0,,,,
2,1951,22000,1200,17,55,1,58,6,0,0,,,,
2,1951,22000,1200,17,55,1,58,6,0,0,,,,
2,1951,22000,1200,17,55,1,58,6,0,0,,,,
2,1951,22000,1200,17,55,1,58,6,0,0,,,,
2,1951,22000,1200,17,55,1,58,6,0,0,,,,
2,1951,22000,1200,17,55,1,58,6,0,0,,,,
2,1951,22000,1200,17,55,1,58,6,0,0,,,,
2,1951,22000,1200,17,55,1,33,31,0,0,,,,
2,1951,22000,1200,17,55,1,28,36,0,0,,,,
2,1951,22000,1200,17,55,1,23,41,0,0,,,,
2,1951,22000,1200,17,55,1,18,46,0,0,,,,
2,1951,22000,1200,17,55,1,13,51,0,0,,,,
2,1951,22000,1200,17,55,1,8,56,0,0,,,,
2,1951,22000,1200,17,55,1,3,61,0,0,,,,
2,1951,22000,1200,17,55,1,-2,66,0,0,,,,
2,1961,22000,1200,17,55,1,38,1,0,0,,,,
2,1951,22000,1200,17,55,1,38,1,0,1,,,,
2,1951,22000,1200,17,55,1,38,1,1,0,,,,
2,1951,22000,1200,17,55,1,38,1,1,1,,,,
2,1971,22000,1200,17,55,1,38,1,0,0,,,,
2,1951,22000,1200,17,55,1,38,1,0,1,,,,
2,1951,22000,1200,17,55,1,38,1,1,0,,,,
2,1951,22000,1200,17,55,1,38,1,1,1,,,,
2,1981,22000,1200,17,55,1,38,1,0,0,,,,
2,1951,22000,1200,17,55,1,38,1,0,1,,,,
2,1951,22000,1200,17,55,1,38,1,1,0,,,,
2,1951,22000,1200,17,55,1,38,1,1,1,,,,
2,1991,22000,1200,17,55,1,38,1,0,0,,,,
2,1951,22000,1200,17,55,1,38,1,0,1,,,,
2,1951,22000,1200,17,55,1,38,1,1,0,,,,
2,1951,22000,1200,17,55,1,38,1,1,1,,,,
2,1941,22000,1200,17,55,1,38,1,0,0,,,,
2,1951,22000,1200,17,55,1,38,1,0,1,,,,
2,1951,22000,1200,17,55,1,38,1,1,0,,,,
2,1951,22000,1200,17,55,1,38,1,1,1,,,,
2,1931,22000,1200,17,55,1,38,1,0,0,,,,
2,1951,22000,1200,17,55,1,38,1,0,1,,,,
2,1951,22000,1200,17,55,1,38,1,1,0,,,,
2,1951,22000,1200,17,55,1,38,1,1,1,,,,
2,1921,22000,1200,17,55,1,38,1,0,0,,,,
2,1951,22000,1200,17,55,1,38,1,0,1,,,,
2,1951,22000,1200,17,55,1,38,1,1,0,,,,
2,1951,22000,1200,17,55,1,38,1,1,1,,,,
5,1906,60700,5494,34,142,2,443,349,1,1,,,,
5,1916,60700,5494,34,142,2,443,349,1,1,,,,
5,1926,60700,5494,34,142,2,443,349,1,1,,,,
5,1936,60700,5494,34,142,2,443,349,1,1,,,,
5,1946,60700,5494,34,142,2,443,349,1,1,,,,
5,1956,60700,5494,34,142,2,443,349,1,1,,,,
5,1966,60700,5494,34,142,2,443,349,1,1,,,,
5,1976,60700,5494,34,142,2,443,349,1,1,,,,
5,1886,60700,5494,34,142,2,443,349,1,1,,,,
5,1876,60700,5494,34,142,2,443,349,1,1,,,,
5,1866,60700,5494,34,142,2,443,349,1,1,,,,
5,1856,60700,5494,34,142,2,443,349,1,1,,,,
5,1846,60700,5494,34,142,2,443,349,1,1,,,,
5,1836,60700,5494,34,142,2,443,349,1,1,,,,
5,1826,60700,5494,34,142,2,443,349,1,1,,,,
5,1816,60700,5494,34,142,2,443,349,1,1,,,,
5,1896,65700,5494,34,142,2,443,349,1,1,,,,
5,1896,70700,5494,34,142,2,443,349,1,1,,,,
5,1896,75700,5494,34,142,2,443,349,1,1,,,,
5,1896,80700,5494,34,142,2,443,349,1,1,,,,
5,1896,59200,5494,34,142,2,443,349,1,1,,,,
5,1896,57700,5494,34,142,2,443,349,1,1,,,,
5,1896,56200,5494,34,142,2,443,349,1,1,,,,
5,1896,54700,5494,34,142,2,443,349,1,1,,,,
5,1896,60700,5844,34,142,2,443,349,1,1,,,,
5,1896,60700,6194,34,142,2,443,349,1,1,,,,
5,1896,60700,6544,34,142,2,443,349,1,1,,,,
5,1896,60700,6894,34,142,2,443,349,1,1,,,,
5,1896,60700,5474,34,142,2,443,349,1,1,,,,
5,1896,60700,5454,34,142,2,443,349,1,1,,,,
5,1896,60700,5434,34,142,2,443,349,1,1,,,,
5,1896,60700,5414,34,142,2,443,349,1,1,,,,
5,1896,63735,5768,34,142,2,443,349,1,1,,,,
5,1896,66770,6043,34,142,2,443,349,1,1,,,,
5,1896,69805,6318,34,142,2,443,349,1,1,,,,
5,1896,72840,6592,34,142,2,443,349,1,1,,,,
5,1896,75875,6867,34,142,2,443,349,1,1,,,,
5,1896,78910,7142,34,142,2,443,349,1,1,,,,
5,1896,81945,7416,34,142,2,443,349,1,1,,,,
5,1896,84980,7691,34,142,2,443,349,1,1,,,,
5,1896,57665,5219,34,142,2,443,349,1,1,,,,
5,1896,54630,4944,34,142,2,443,349,1,1,,,,
5,1896,51595,4669,34,142,2,443,349,1,1,,,,
5,1896,48560,4395,34,142,2,443,349,1,1,,,,
5,1896,45525,4120,34,142,2,443,349,1,1,,,,
5,1896,42490,3845,34,142,2,443,349,1,1,,,,
5,1896,39454,3571,34,142,2,443,349,1,1,,,,
5,1896,36420,3296,34,142,2,443,349,1,1,,,,
5,1896,60700,5494,35,149,2,443,349,1,1,,,,
5,1896,60700,5494,37,156,2,443,349,1,1,,,,
5,1896,60700,5494,39,163,2,443,349,1,1,,,,
5,1896,60700,5494,40,170,2,443,349,1,1,,,,
5,1896,60700,5494,42,177,2,443,349,1,1,,,,
5,1896,60700,5494,44,184,2,443,349,1,1,,,,
5,1896,60700,5494,45,191,2,443,349,1,1,,,,
5,1896,60700,5494,47,198,2,443,349,1,1,,,,
5,1896,60700,5494,49,205,2,443,349,1,1,,,,
5,1896,60700,5494,51,213,2,443,349,1,1,,,,
5,1896,60700,5494,52,220,2,443,349,1,1,,,,
5,1896,60700,5494,54,227,2,443,349,1,1,,,,
5,1896,60700,5494,56,234,2,443,349,1,1,,,,
5,1896,60700,5494,57,241,2,443,349,1,1,,,,
5,1896,60700,5494,59,248,2,443,349,1,1,,,,
5,1896,60700,5494,61,255,2,443,349,1,1,,,,
5,1896,60700,5494,32,134,2,443,349,1,1,,,,
5,1896,60700,5494,30,127,2,443,349,1,1,,,,
5,1896,60700,5494,28,120,2,443,349,1,1,,,,
5,1896,60700,5494,27,113,2,443,349,1,1,,,,
5,1896,60700,5494,25,106,2,443,349,1,1,,,,
5,1896,60700,5494,23,99,2,443,349,1,1,,,,
5,1896,60700,5494,22,92,2,443,349,1,1,,,,
5,1896,60700,5494,20,85,2,443,349,1,1,,,,
5,1896,60700,5494,18,78,2,443,349,1,1,,,,
5,1896,60700,5494,17,71,2,443,349,1,1,,,,
5,1896,60700,5494,15,63,2,443,349,1,1,,,,
5,1896,60700,5494,13,56,2,443,349,1,1,,,,
5,1896,60700,5494,11,49,2,443,349,1,1,,,,
5,1896,60700,5494,10,42,2,443,349,1,1,,,,
5,1896,60700,5494,8,35,2,443,349,1,1,,,,
5,1896,60700,5494,6,28,2,443,349,1,1,,,,
5,1896,60700,5494,34,142,2,463,349,1,1,,,,
5,1896,60700,5494,34,142,2,483,349,1,1,,,,
5,1896,60700,5494,34,142,2,503,349,1,1,,,,
5,1896,60700,5494,34,142,2,523,349,1,1,,,,
5,1896,60700,5494,34,142,2,438,349,1,1,,,,
5,1896,60700,5494,34,142,2,433,349,1,1,,,,
5,1896,60700,5494,34,142,2,428,349,1,1,,,,
5,1896,60700,5494,34,142,2,423,349,1,1,,,,
5,1896,60700,5494,34,142,2,443,354,1,1,,,,
5,1896,60700,5494,34,142,2,443,359,1,1,,,,
5,1896,60700,5494,34,142,2,443,364,1,1,,,,
5,1896,60700,5494,34,142,2,443,369,1,1,,,,
5,1896,60700,5494,34,142,2,443,344,1,1,,,,
5,1896,60700,5494,34,142,2,443,339,1,1,,,,
5,1896,60700,5494,34,142,2,443,334,1,1,,,,
5,1896,60700,5494,34,142,2,443,329,1,1,,,,
5,1896,60700,5494,34,142,2,463,354,1,1,,,,
5,1896,60700,5494,34,142,2,463,354,1,1,,,,
5,1896,60700,5494,34,142,2,463,354,1,1,,,,
5,1896,60700,5494,34,142,2,463,354,1,1,,,,
5,1896,60700,5494,34,142,2,463,354,1,1,,,,
5,1896,60700,5494,34,142,2,463,354,1,1,,,,
5,1896,60700,5494,34,142,2,463,354,1,1,,,,
5,1896,60700,5494,34,142,2,463,354,1,1,,,,
5,1896,60700,5494,34,142,2,463,354,1,1,,,,
5,1896,60700,5494,34,142,2,463,354,1,1,,,,
5,1896,60700,5494,34,142,2,463,354,1,1,,,,
5,1896,60700,5494,34,142,2,463,354,1,1,,,,
5,1896,60700,5494,34,142,2,463,354,1,1,,,,
5,1896,60700,5494,34,142,2,463,354,1,1,,,,
5,1896,60700,5494,34,142,2,463,354,1,1,,,,
5,1896,60700,5494,34,142,2,463,354,1,1,,,,
5,1896,60700,5494,34,142,2,463,354,1,1,,,,
5,1896,60700,5494,34,142,2,463,354,1,1,,,,
5,1896,60700,5494,34,142,2,463,354,1,1,,,,
5,1896,60700,5494,34,142,2,463,354,1,1,,,,
5,1896,60700,5494,34,142,2,463,354,1,1,,,,
5,1896,60700,5494,34,142,2,463,354,1,1,,,,
5,1896,60700,5494,34,142,2,463,354,1,1,,,,
